2017-12-07T01:56:00.000Z,2017-12-07 01:56:00+00:00,short,1.5897541417158045,btc
,date,tend,MAdif,trade
2017-12-07T03:56:00.000Z,2017-12-07 03:56:00+00:00,short,1.3788076525393933,btc
,date,tend,MAdif,trade
2017-12-07T05:56:00.000Z,2017-12-07 05:56:00+00:00,short,1.1344856049640306,btc
,date,tend,MAdif,trade
2017-12-07T13:56:00.000Z,2017-12-07 13:56:00+00:00,short,1.2852763935039424,btc
,date,tend,MAdif,trade
2017-12-07T15:56:00.000Z,2017-12-07 15:56:00+00:00,short,1.3148237181526135,btc
,date,tend,MAdif,trade
2017-12-08T11:56:00.000Z,2017-12-08 11:56:00+00:00,long,-1.5042693787079564,btc
,date,tend,MAdif,trade
2017-12-08T13:56:00.000Z,2017-12-08 13:56:00+00:00,long,-2.2327940848968275,btc
,date,tend,MAdif,trade
2017-12-08T15:56:00.000Z,2017-12-08 15:56:00+00:00,long,-3.222716175170781,btc
,date,tend,MAdif,trade
2017-12-08T17:56:00.000Z,2017-12-08 17:56:00+00:00,long,-3.257023892177502,btc
,date,tend,MAdif,trade
2017-12-08T19:56:00.000Z,2017-12-08 19:56:00+00:00,long,-2.564721842194939,btc
,date,tend,MAdif,trade
2017-12-08T21:56:00.000Z,2017-12-08 21:56:00+00:00,long,-1.787672525452777,btc
,date,tend,MAdif,trade
2017-12-08T23:56:00.000Z,2017-12-08 23:56:00+00:00,long,-1.5343234736086009,btc
,date,tend,MAdif,trade
2017-12-09T03:56:00.000Z,2017-12-09 03:56:00+00:00,long,-1.2106023535629173,btc
,date,tend,MAdif,trade
2017-12-09T05:56:00.000Z,2017-12-09 05:56:00+00:00,long,-1.8686688029814436,btc
,date,tend,MAdif,trade
2017-12-09T07:56:00.000Z,2017-12-09 07:56:00+00:00,long,-2.8004486664685135,btc
,date,tend,MAdif,trade
2017-12-09T09:56:00.000Z,2017-12-09 09:56:00+00:00,long,-2.6034791342510744,btc
,date,tend,MAdif,trade
2017-12-09T11:56:00.000Z,2017-12-09 11:56:00+00:00,long,-2.5775512991664584,btc
,date,tend,MAdif,trade
2017-12-09T13:56:00.000Z,2017-12-09 13:56:00+00:00,long,-1.8673713102726364,btc
,date,tend,MAdif,trade
2017-12-09T19:56:00.000Z,2017-12-09 19:56:00+00:00,short,1.123480951907374,btc
,date,tend,MAdif,trade
2017-12-09T21:56:00.000Z,2017-12-09 21:56:00+00:00,short,1.3797454065979542,btc
,date,tend,MAdif,trade
2017-12-09T23:56:00.000Z,2017-12-09 23:56:00+00:00,short,2.199791658303174,btc
,date,tend,MAdif,trade
2017-12-10T01:56:00.000Z,2017-12-10 01:56:00+00:00,short,1.811005598521831,btc
,date,tend,MAdif,trade
2017-12-10T03:56:00.000Z,2017-12-10 03:56:00+00:00,short,1.8079325542872948,btc
,date,tend,MAdif,trade
2017-12-10T05:56:00.000Z,2017-12-10 05:56:00+00:00,short,2.484478888285191,btc
,date,tend,MAdif,trade
2017-12-10T07:56:00.000Z,2017-12-10 07:56:00+00:00,short,3.054847667748617,btc
,date,tend,MAdif,trade
2017-12-10T09:56:00.000Z,2017-12-10 09:56:00+00:00,short,2.36168415100656,btc
,date,tend,MAdif,trade
2017-12-10T11:56:00.000Z,2017-12-10 11:56:00+00:00,short,1.6552645866366955,btc
,date,tend,MAdif,trade
2017-12-10T17:56:00.000Z,2017-12-10 17:56:00+00:00,long,-1.2715881013252384,btc
,date,tend,MAdif,trade
2017-12-10T19:56:00.000Z,2017-12-10 19:56:00+00:00,long,-1.3390719862762968,btc
,date,tend,MAdif,trade
2017-12-11T07:56:00.000Z,2017-12-11 07:56:00+00:00,long,-1.6793241127642133,btc
,date,tend,MAdif,trade
2017-12-11T09:56:00.000Z,2017-12-11 09:56:00+00:00,long,-1.8015441508139718,btc
,date,tend,MAdif,trade
2017-12-11T11:56:00.000Z,2017-12-11 11:56:00+00:00,long,-2.04254155477972,btc
,date,tend,MAdif,trade
2017-12-11T13:56:00.000Z,2017-12-11 13:56:00+00:00,long,-2.1525805387517583,btc
,date,tend,MAdif,trade
2017-12-11T15:56:00.000Z,2017-12-11 15:56:00+00:00,long,-1.7375167473103081,btc
,date,tend,MAdif,trade
2017-12-11T17:56:00.000Z,2017-12-11 17:56:00+00:00,long,-1.2154744038130882,btc
,date,tend,MAdif,trade
2017-12-11T19:56:00.000Z,2017-12-11 19:56:00+00:00,long,-1.3862377663003578,btc
,date,tend,MAdif,trade
2017-12-11T21:56:00.000Z,2017-12-11 21:56:00+00:00,long,-1.9029123772497547,btc
,date,tend,MAdif,trade
2017-12-11T23:56:00.000Z,2017-12-11 23:56:00+00:00,long,-2.2835044047580633,btc
,date,tend,MAdif,trade
2017-12-12T01:56:00.000Z,2017-12-12 01:56:00+00:00,long,-3.193756709629114,btc
,date,tend,MAdif,trade
2017-12-12T03:56:00.000Z,2017-12-12 03:56:00+00:00,long,-4.070551552394575,btc
,date,tend,MAdif,trade
2017-12-12T05:56:00.000Z,2017-12-12 05:56:00+00:00,long,-4.68475559025876,btc
,date,tend,MAdif,trade
2017-12-12T09:56:00.000Z,2017-12-12 09:56:00+00:00,long,-4.2648516707631146,btc
,date,tend,MAdif,trade
2017-12-12T13:56:00.000Z,2017-12-12 13:56:00+00:00,long,-5.5037695649281515,btc
,date,tend,MAdif,trade
2017-12-12T21:56:00.000Z,2017-12-12 21:56:00+00:00,long,-5.916928219144557,btc
,date,tend,MAdif,trade
2017-12-13T05:56:00.000Z,2017-12-13 05:56:00+00:00,long,-6.58224682671249,btc
,date,tend,MAdif,trade
2017-12-13T13:56:00.000Z,2017-12-13 13:56:00+00:00,long,-8.180752410174087,btc
,date,tend,MAdif,trade
2017-12-13T19:56:00.000Z,2017-12-13 19:56:00+00:00,long,-10.00334207597584,btc
,date,tend,MAdif,trade
2017-12-14T03:56:00.000Z,2017-12-14 03:56:00+00:00,long,-9.654129034546322,btc
,date,tend,MAdif,trade
2017-12-14T09:56:00.000Z,2017-12-14 09:56:00+00:00,long,-9.483039030084651,btc
,date,tend,MAdif,trade
2017-12-14T17:56:00.000Z,2017-12-14 17:56:00+00:00,long,-8.479808608828844,btc
,date,tend,MAdif,trade
2017-12-14T19:56:00.000Z,2017-12-14 19:56:00+00:00,long,-5.928594930438913,btc
,date,tend,MAdif,trade
2017-12-15T03:56:00.000Z,2017-12-15 03:56:00+00:00,long,-3.6338907649252628,btc
,date,tend,MAdif,trade
2017-12-15T07:56:00.000Z,2017-12-15 07:56:00+00:00,long,-1.3084608118282715,btc
,date,tend,MAdif,trade
2017-12-16T01:56:00.000Z,2017-12-16 01:56:00+00:00,long,-1.3260463926866528,btc
,date,tend,MAdif,trade
2017-12-16T07:56:00.000Z,2017-12-16 07:56:00+00:00,long,-1.7192315139873182,btc
,date,tend,MAdif,trade
2017-12-16T11:56:00.000Z,2017-12-16 11:56:00+00:00,long,-1.5073455952310022,btc
,date,tend,MAdif,trade
2017-12-16T15:56:00.000Z,2017-12-16 15:56:00+00:00,long,-1.639804695955327,btc
,date,tend,MAdif,trade
2017-12-17T19:56:00.000Z,2017-12-17 19:56:00+00:00,long,-1.9585834418245351,btc
,date,tend,MAdif,trade
2017-12-18T01:56:00.000Z,2017-12-18 01:56:00+00:00,long,-1.6824983178524988,btc
,date,tend,MAdif,trade
2017-12-12T07:56:00.000Z,2017-12-12 07:56:00+00:00,short,1.5348894509260913,btc
,date,tend,MAdif,trade
2017-12-18T09:56:00.000Z,2017-12-18 09:56:00+00:00,short,1.4830308263490632,btc
,date,tend,MAdif,trade
2017-12-18T11:56:00.000Z,2017-12-18 11:56:00+00:00,short,1.6604483236748346,btc
,date,tend,MAdif,trade
2017-12-18T15:56:00.000Z,2017-12-18 15:56:00+00:00,short,2.201139428595633,btc
,date,tend,MAdif,trade
2017-12-19T05:56:00.000Z,2017-12-19 05:56:00+00:00,long,-6.285253396936308,btc
,date,tend,MAdif,trade
2017-12-19T09:56:00.000Z,2017-12-19 09:56:00+00:00,long,-6.611055078536743,btc
,date,tend,MAdif,trade
2017-12-19T13:56:00.000Z,2017-12-19 13:56:00+00:00,long,-7.603893405217099,btc
,date,tend,MAdif,trade
2017-12-19T17:56:00.000Z,2017-12-19 17:56:00+00:00,long,-8.494243224954513,btc
